Time	Fluo2	mtRCamp
180.4	36.23342	14.39166
180.41	28.60818	15.53881
180.42	22.4678	17.65753
180.43	24.00267	24.79837
180.44	24.60665	28.75672
180.45	22.05387	21.92296
180.46	20.75245	17.33559
180.47	22.46516	18.15912
180.48	22.65806	18.86684
180.49	20.13734	19.36778
180.5	20.21003	20.02655
180.51	23.79674	20.89919
180.52	26.05282	20.81327
180.53	26.92546	19.73075
180.54	24.98694	17.55273
180.55	20.80262	14.49953
180.56	20.31339	14.49879
180.57	22.07417	16.35676
180.58	20.8932	13.20797
180.59	18.37299	7.77983
180.6	20.83885	10.53636
180.61	24.942	15.98052
180.62	27.2474	20.14226
180.63	29.15397	24.0195
180.64	28.27538	22.52662
180.65	27.03156	20.32951
180.66	22.84198	15.76941
180.67	18.55854	11.24246
180.68	18.26749	16.881
180.69	17.93068	21.45344
180.7	17.07459	13.92488
180.71	17.10899	7.93578
180.72	22.32724	10.90832
180.73	25.52932	13.84664
180.74	21.24782	16.6579
180.75	17.71615	18.30188
180.76	16.1332	16.91227
180.77	16.27045	15.47845
180.78	19.69534	13.96013
180.79	19.95418	13.16875
180.8	15.64062	13.42724
180.81	13.85827	15.43446
180.82	14.87617	19.37632
180.83	16.86292	19.96577
180.84	19.67366	17.70404
180.85	22.05393	16.79326
180.86	24.15436	16.76069
180.87	24.85476	17.02119
180.88	24.87079	17.42493
180.89	22.24272	20.53262
180.9	18.67256	24.60372
180.91	19.68124	20.20453
180.92	21.81372	13.72644
180.93	22.90762	13.64686
180.94	23.84436	14.53553
180.95	22.03457	17.11451
180.96	20.03133	19.81255
180.97	21.84008	19.08575
180.98	23.36814	18.43352
180.99	20.88051	18.85381
181	19.81606	19.36512
181.01	28.18417	20.4797
181.02	33.84451	21.41314
181.03	28.44895	21.607
181.04	23.42204	21.55509
181.05	19.43158	20.81221
181.06	18.06938	19.54453
181.07	22.09189	17.20165
181.08	22.58518	15.72382
181.09	17.64196	15.57855
181.1	17.92185	15.42592
181.11	24.35135	15.26463
181.12	25.46418	17.96071
181.13	21.76478	23.24305
181.14	21.03245	22.56319
181.15	22.35743	17.74921
181.16	21.64678	15.97731
181.17	19.86945	15.79947
181.18	20.84445	15.87836
181.19	22.88025	16.0562
181.2	22.63848	19.85945
181.21	21.78186	24.64138
181.22	21.06373	24.57224
181.23	20.36945	23.66755
181.24	19.68941	21.50143
181.25	19.01063	19.22368
181.26	22.41907	16.7546
181.27	25.70366	14.44557
181.28	25.39658	15.23756
181.29	24.33693	15.71013
181.3	17.51971	13.73894
181.31	12.64359	12.67544
181.32	16.53685	15.71261
181.33	19.99939	17.91628
181.34	22.1479	17.57715
181.35	23.9935	16.3343
181.36	25.1727	13.10327
181.37	26.59644	10.80684
181.38	28.42236	10.04742
181.39	28.23359	10.13406
181.4	25.51952	11.28121
181.41	23.25788	13.99998
181.42	21.43196	18.23237
181.43	18.53794	21.24803
181.44	14.85456	23.36449
181.45	15.29068	23.64873
181.46	18.03731	22.90534
181.47	19.20913	21.08991
181.48	19.7261	18.82871
181.49	20.87917	14.89583
181.5	22.22018	10.46906
181.51	25.17105	12.8485
181.52	28.43413	16.5479
181.53	25.90457	16.22056
181.54	22.75419	15.46165
181.55	22.62495	12.83957
181.56	22.73209	10.33631
181.57	26.73857	12.84049
181.58	30.52186	15.13602
181.59	32.29867	15.5558
181.6	32.07017	15.66242
181.61	21.74742	14.19268
181.62	14.89318	12.98824
181.63	19.5619	12.66514
181.64	23.40058	13.1865
181.65	25.27458	15.70671
181.66	25.53747	15.17454
181.67	22.96867	9.27752
181.68	22.57246	7.38672
181.69	25.07664	10.84418
181.7	23.35971	13.44782
181.71	17.31743	15.17655
181.72	16.36465	14.83505
181.73	19.41837	12.86387
181.74	20.4418	11.55942
181.75	20.24794	10.65473
181.76	23.46886	11.2678
181.77	28.21821	12.56021
181.78	25.11021	12.64272
181.79	19.47219	12.33564
181.8	20.30151	11.39152
181.81	22.53067	10.30951
181.82	25.72124	14.54764
181.83	29.03343	19.45881
181.84	23.59722	16.315
181.85	17.85779	12.86024
181.86	18.58464	13.71633
181.87	19.3935	14.66676
181.88	21.08966	16.63795
181.89	22.98247	18.12606
181.9	25.98759	16.88172
181.91	27.39544	15.71774
181.92	23.00123	14.84562
181.93	20.38972	13.79145
181.94	22.32834	12.2726
181.95	22.40511	11.10154
181.96	18.98021	10.58458
181.97	17.96914	12.52838
181.98	20.39216	17.97306
181.99	22.43678	20.21771
182	24.06884	18.97338
182.01	23.77576	19.17071
182.02	21.8692	20.57634
182.03	20.63238	19.46055
182.04	19.82436	16.73046
182.05	21.10051	14.3383
182.06	23.37878	12.10863
182.07	20.22252	15.58889
182.08	15.16608	21.06562
182.09	16.35081	23.53226
182.1	19.0323	25.27702
182.11	19.89624	25.03513
182.12	20.49385	24.50213
182.13	21.03134	25.93851
182.14	21.56602	27.47189
182.15	22.43814	19.36226
182.16	23.01334	11.92127
182.17	19.58845	13.4882
182.18	16.72948	15.22709
182.19	17.50493	18.0704
182.2	18.61381	20.25979
182.21	21.05336	19.83949
182.22	23.35541	18.75749
182.23	25.278	15.84956
182.24	26.31115	14.68829
182.25	25.55173	17.04721
182.26	23.97082	19.30323
182.27	21.14353	21.40314
182.28	19.67741	19.69693
182.29	19.79062	13.57452
182.3	19.28906	11.95143
182.31	18.23911	14.34188
182.32	20.66378	15.54268
182.33	25.46174	15.93092
182.34	24.96217	15.52987
182.35	21.73113	14.72185
182.36	20.86725	14.04285
182.37	20.8993	13.41267
182.38	22.4269	11.97766
182.39	24.34949	10.3301
182.4	22.20287	15.7545
182.41	19.37559	22.36183
182.42	18.6644	19.3585
182.43	18.13141	15.54588
182.44	15.41193	12.56322
182.45	13.24249	10.12668
182.46	21.25545	17.1543
182.47	27.83141	22.76422
182.48	23.79236	17.90165
182.49	21.09138	14.26055
182.5	24.29036	16.0053
182.51	26.04037	16.98925
182.52	23.45503	15.69684
182.53	21.09473	16.15607
182.54	19.22125	20.40449
182.55	17.9211	21.67415
182.56	17.5494	18.12001
182.57	18.48588	16.45968
182.58	21.03814	17.13846
182.59	21.94947	18.20658
182.6	21.30327	19.64426
182.61	21.22754	18.25885
182.62	21.56719	14.81794
182.63	21.84388	14.32245
182.64	22.08582	15.45305
182.65	21.4796	16.61852
182.66	20.52683	17.79823
182.67	23.75828	21.30781
182.68	28.20057	25.49161
182.69	29.65354	21.91601
182.7	30.54221	16.8756
182.71	31.1524	14.32593
182.72	31.73399	12.03216
182.73	27.08415	11.89057
182.74	22.4056	12.03334
182.75	20.74149	17.81663
182.76	19.15615	22.47044
182.77	18.25146	17.36541
182.78	17.0321	13.08945
182.79	14.26944	12.87956
182.8	13.46198	13.23155
182.81	19.01936	15.41263
182.82	22.02696	17.88496
182.83	19.10301	21.03482
182.84	17.46302	21.00745
182.85	18.0446	15.48264
182.86	19.62401	14.05341
182.87	22.51592	18.01129
182.88	22.10425	20.0643
182.89	18.35625	20.19354
182.9	18.18371	19.3402
182.91	20.78456	17.72468
182.92	20.17537	17.62268
182.93	17.67119	18.41415
182.94	14.47164	17.01825
182.95	10.9661	14.65986
182.96	15.84721	13.93447
182.97	23.37577	13.72458
182.98	24.66111	15.182
182.99	24.62854	16.99138
183	23.47303	19.26155
183.01	22.18062	21.58789
183.02	20.23913	23.91423
183.03	18.42216	26.02406
183.04	23.25216	18.77
183.05	27.31536	11.89514
183.06	23.45466	8.93861
183.07	20.58317	6.99882
183.08	23.15146	10.65014
183.09	25.19152	13.93971
183.1	25.35333	15.94295
183.11	24.85639	16.73939
183.12	22.70788	14.51024
183.13	21.20529	14.87634
183.14	20.89821	20.04599
183.15	21.51268	20.67486
183.16	23.41873	14.93965
183.17	24.00903	12.94235
183.18	23.18551	14.96162
183.19	23.51175	16.13151
183.2	24.78762	16.59988
183.21	26.31143	18.04922
183.22	27.99156	20.11708
183.23	26.12921	19.55255
183.24	22.59162	17.74318
183.25	23.80503	16.77599
183.26	26.64834	16.09773
183.27	23.24792	16.17842
183.28	18.38483	16.43691
183.29	21.43173	17.7988
183.3	25.60002	19.31713
183.31	25.03802	15.32984
183.32	24.17309	11.0942
183.33	22.07266	19.99582
183.34	20.10973	28.06786
183.35	19.89985	25.56368
183.36	20.38288	22.87181
183.37	25.18083	19.01111
183.38	27.79711	15.5227
183.39	21.90061	13.48689
183.4	18.42589	12.44438
183.41	21.51113	14.09246
183.42	23.2209	14.88469
183.43	22.20352	13.98
183.44	21.93078	16.68915
183.45	22.77085	24.79878
183.46	23.11336	26.32874
183.47	22.88693	20.33505
183.48	24.74117	16.18983
183.49	28.42455	13.66963
183.5	28.75698	16.28724
183.51	26.83491	22.36158
183.52	23.96932	21.01915
183.53	20.62507	15.91412
183.54	18.57661	13.63586
183.55	17.00969	12.40807
183.56	18.56222	11.18027
183.57	20.92061	9.95248
183.58	22.97345	14.06184
183.59	24.97669	19.03763
183.6	21.19063	17.94024
183.61	16.94169	16.3573
183.62	18.12348	19.83598
183.63	19.39843	22.98587
183.64	21.45027	20.01332
183.65	22.70216	17.54891
183.66	18.24334	18.71209
183.67	15.77615	19.35148
183.68	21.88306	17.73596
183.69	26.17524	17.52868
183.7	25.14131	21.45452
183.71	25.07328	23.4431
183.72	27.05998	21.31062
183.73	26.78054	17.62169
183.74	22.88727	11.45068
183.75	19.98497	10.78081
183.76	18.28881	16.80656
183.77	17.69443	19.52696
183.78	18.13075	19.15526
183.79	21.00329	20.30767
183.8	25.62341	22.55337
183.81	24.98903	24.35926
183.82	21.49951	25.92618
183.83	22.22935	22.62856
183.84	24.65288	17.37827
183.85	21.4869	16.79785
183.86	16.73702	17.54073
183.87	20.24477	18.36572
183.88	25.26915	19.20579
183.89	24.51265	17.57479
183.9	23.18767	15.70079
183.91	23.156	20.5603
183.92	22.9551	25.16801
183.93	18.14112	20.20825
183.94	14.72514	15.96489
183.95	22.93196	17.67759
183.96	29.08178	18.71945
183.97	25.3984	16.5544
183.98	23.33801	15.89292
183.99	26.45583	20.02864
184	26.88988	21.07257
184.01	21.18723	15.04682
184.02	19.38674	15.63633
184.03	24.23329	27.49447
184.04	26.61708	28.96709
184.05	25.80907	16.97971
184.06	23.43047	11.19431
184.07	19.48861	11.58204
184.08	19.04478	14.3048
184.09	21.27445	18.81222
184.1	23.34032	18.43572
184.11	25.31099	15.22072
184.12	24.20339	16.70865
184.13	21.76435	20.23073
184.14	22.05144	19.22439
184.15	23.18204	16.81688
184.16	19.42248	17.31706
184.17	14.65658	18.41562
184.18	17.7995	16.68033
184.19	21.8706	14.61247
184.2	23.39664	10.8686
184.21	24.7365	7.33485
184.22	23.04034	14.15259
184.23	21.81763	20.21188
184.24	25.27509	18.77368
184.25	26.77069	17.96154
184.26	17.77188	20.49829
184.27	12.34552	22.06527
184.28	19.35712	20.25589
184.29	23.18243	18.58176
184.3	19.15993	17.24075
184.31	17.519	17.01056
184.32	20.21653	18.80392
184.33	22.93468	18.66318
184.34	25.68131	15.85192
184.35	25.43064	12.57794
184.36	22.00575	8.81392
184.37	18.5364	9.34261
184.38	15.03086	13.36511
184.39	15.68133	15.6236
184.4	18.91236	16.78677
184.41	22.19844	16.15246
184.42	25.51012	14.68221
184.43	26.99652	13.55079
184.44	27.86864	12.5334
184.45	25.03335	17.11627
184.46	21.34997	22.9802
184.47	18.8887	20.04977
184.48	16.59493	15.91405
184.49	21.58398	16.72524
184.5	26.95257	17.82258
184.51	28.3096	18.80843
184.52	29.23975	19.47842
184.53	25.00684	16.32803
184.54	21.20065	13.57684
184.55	19.97286	13.23771
184.56	19.17775	13.15008
184.57	20.03385	14.0222
184.58	19.87902	16.05541
184.59	17.03571	21.17647
184.6	15.88413	22.91407
184.61	18.03264	18.0515
184.62	19.29255	16.28655
184.63	19.24447	19.08127
184.64	18.85441	18.32148
184.65	18.07896	13.55609
184.66	19.95209	11.27475
184.67	24.11986	11.14551
184.68	23.54642	12.46391
184.69	19.83099	14.74166
184.7	18.53986	16.65318
184.71	18.4587	18.38191
184.72	22.40245	18.80839
184.73	27.81456	18.7598
184.74	25.6947	17.3571
184.75	21.67219	15.61235
184.76	21.125	13.97925
184.77	21.125	12.36373
184.78	20.34407	15.40399
184.79	19.504	18.79683
184.8	21.63827	16.64232
184.81	23.41214	14.51436
184.82	19.40566	13.20592
184.83	16.37195	12.46963
184.84	20.05532	15.68412
184.85	22.96276	18.62248
184.86	22.60761	20.39981
184.87	22.23153	20.85283
184.88	21.79521	17.49256
184.89	21.69862	15.381
184.9	22.31277	15.88194
184.91	21.96519	16.45187
184.92	20.10721	17.13012
184.93	19.36571	17.52938
184.94	19.96333	17.594
184.95	19.18243	17.08705
184.96	17.1306	16.05312
184.97	17.50232	16.38227
184.98	19.58672	17.67468
184.99	18.12356	18.93543
185	14.76329	20.17925
185.01	15.48145	20.40383
185.02	17.8078	20.22651
185.03	17.46556	22.755
185.04	16.38304	26.03411
185.05	20.44079	23.02198
185.06	25.41658	18.88626
185.07	21.93075	19.65332
185.08	17.64976	20.88112
185.09	17.92666	19.03858
185.1	18.32938	17.06949
185.11	19.39588	13.77383
185.12	20.40494	10.84222
185.13	20.95396	10.8262
185.14	21.37468	10.54189
185.15	21.19736	9.00702
185.16	20.84771	7.81657
185.17	19.95904	7.70336
185.18	18.46361	9.30635
185.19	15.60428	14.76705
185.2	15.49049	18.68872
185.21	19.98137	20.02921
185.22	21.8827	19.12093
185.23	20.47707	15.34088
185.24	19.87886	13.07755
185.25	20.07272	12.30211
185.26	18.72753	12.37448
185.27	16.22335	13.08531
185.28	16.22679	11.02151
185.29	17.66499	7.37019
185.3	16.73367	10.23756
185.31	14.79505	15.8761
185.32	17.36872	14.73332
185.33	21.31058	11.53434
185.34	20.40802	11.45774
185.35	18.53402	12.00728
185.36	19.06962	11.87393
185.37	19.87712	11.66353
185.38	19.89055	12.23274
185.39	19.75631	12.8873
185.4	15.7824	15.37493
185.41	12.77733	17.39049
185.42	18.94834	14.93491
185.43	23.83603	13.65852
185.44	22.04268	18.5211
185.45	20.52412	22.02462
185.46	19.94253	20.89401
185.47	20.02711	19.10193
185.48	21.72379	15.70909
185.49	23.15412	13.74515
185.5	24.10689	14.34328
185.51	24.07428	15.49553
185.52	22.70122	17.40158
185.53	21.73137	18.65957
185.54	21.18235	19.24116
185.55	20.16686	17.74285
185.56	18.77726	14.57644
185.57	18.36036	14.33743
185.58	18.5382	15.88833
185.59	20.55607	16.58572
185.6	23.41541	16.89279
185.61	22.99552	17.35767
185.62	21.49322	17.87464
185.63	21.04742	17.88955
185.64	20.83754	17.79236
185.65	21.72606	14.72817
185.66	22.75999	11.27123
185.67	21.46423	18.2057
185.68	20.11197	25.53296
185.69	23.52032	21.28402
185.7	26.33937	17.35693
185.71	22.38148	17.13101
185.72	19.17173	17.30736
185.73	20.35093	19.84359
185.74	21.24354	21.158
185.75	21.06622	17.91095
185.76	21.02289	15.13799
185.77	21.32945	13.60313
185.78	21.51453	12.69352
185.79	21.46645	12.98405
185.8	22.00498	14.63981
185.81	23.39406	18.27511
185.82	21.84389	21.2672
185.83	17.0294	23.54495
185.84	14.75121	22.86836
185.85	14.63851	19.66938
185.86	15.08259	19.8821
185.87	15.89009	22.32165
185.88	18.53976	19.9611
185.89	22.09389	15.2438
185.9	20.5807	16.34333
185.91	17.253	19.52577
185.92	19.19803	17.53912
185.93	22.44509	14.27603
185.94	20.95489	14.67107
185.95	18.74176	15.62435
185.96	17.97598	18.89918
185.97	17.31375	22.3401
185.98	19.07179	20.24595
185.99	20.74504	18.10491
186	21.14879	15.37482
186.01	21.51682	13.2397
186.02	21.64606	15.08165
186.03	22.34144	16.1265
186.04	25.36258	13.89683
186.05	25.88792	13.39864
186.06	19.36124	17.79285
186.07	15.9516	19.5772
186.08	18.95621	15.99101
186.09	20.02626	15.81108
186.1	18.10419	20.89957
186.11	16.3373	22.12357
186.12	14.75383	18.77984
186.13	15.03277	16.83237
186.14	17.00396	16.15359
186.15	18.70815	16.44647
186.16	20.22648	17.41578
186.17	21.52261	21.09482
186.18	22.70181	26.19985
186.19	22.67028	23.11822
186.2	22.16986	16.86605
186.21	22.22807	15.50579
186.22	22.43796	15.47374
186.23	19.93609	17.17596
186.24	16.96354	19.1792
186.25	19.19508	15.78573
186.26	21.89312	11.90849
186.27	21.5247	12.82871
186.28	21.30787	13.78971
186.29	25.03984	13.96755
186.3	27.92917	14.15279
186.31	24.31041	14.39525
186.32	21.3207	14.68719
186.33	21.19146	15.20416
186.34	21.54287	15.38743
186.35	23.36827	14.54736
186.36	24.70053	14.16017
186.37	24.94299	14.77381
186.38	26.11766	16.15528
186.39	28.83172	18.80473
186.4	28.9062	19.437
186.41	25.65915	17.53095
186.42	21.76313	18.31062
186.43	17.23969	21.68692
186.44	14.38559	20.76002
186.45	12.77007	16.64033
186.46	16.17693	16.62366
186.47	22.41257	18.91795
186.48	21.2075	19.05835
186.49	16.89395	18.29893
186.5	17.61265	17.56462
186.51	19.82629	16.83777
186.52	19.87704	13.75902
186.53	19.50534	10.22091
186.54	21.1887	10.44357
186.55	23.09475	11.07375
186.56	19.46589	11.26612
186.57	15.9688	11.43854
186.58	21.57477	11.45456
186.59	26.44404	11.70121
186.6	24.61864	14.04358
186.61	23.52517	15.93083
186.62	26.14205	15.51106
186.63	26.49967	15.46707
186.64	19.31076	16.67832
186.65	15.28776	17.22492
186.66	18.7933	16.19099
186.67	22.52675	16.61785
186.68	26.66247	19.62297
186.69	25.65544	18.83812
186.7	17.7557	12.97367
186.71	15.75678	12.21396
186.72	19.82788	16.70535
186.73	21.41738	18.81419
186.74	21.04568	19.0401
186.75	18.34481	18.16693
186.76	14.24166	16.63207
186.77	14.07238	16.96981
186.78	15.67187	18.14952
186.79	16.34341	21.53779
186.8	16.7146	25.64095
186.81	17.51068	21.66582
186.82	18.39934	15.93061
186.83	15.86414	17.35851
186.84	12.89159	19.7014
186.85	14.22702	20.58204
186.86	15.78867	21.23106
186.87	17.93718	13.23412
186.88	20.02222	6.04924
186.89	21.41182	7.76194
186.9	22.17437	9.86287
186.91	19.36312	14.17643
186.92	18.07954	17.5109
186.93	22.37707	17.26844
186.94	24.99317	17.41581
186.95	23.29701	18.56296
186.96	21.90274	20.62707
186.97	21.0787	24.42315
186.98	21.51878	24.31425
186.99	23.76447	18.62764
187	23.07898	17.9931
187.01	19.1852	22.88825
187.02	18.36222	23.26505
187.03	20.12301	19.84016
187.04	19.77955	18.18532
187.05	18.08338	17.66836
187.06	21.40925	17.9138
187.07	27.16049	18.52743
187.08	27.04208	17.46785
187.09	24.861	15.82029
187.1	23.7086	18.25909
187.11	22.80443	21.68399
187.12	20.6468	21.22421
187.13	18.30391	20.19028
187.14	19.86664	18.33929
187.15	21.69632	16.43283
187.16	25.02402	14.36497
187.17	27.7937	13.14132
187.18	22.93112	23.46408
187.19	18.50504	31.26284
187.2	16.90555	22.71689
187.21	16.29184	15.4369
187.22	19.63609	13.2398
187.23	21.60158	12.98225
187.24	19.7436	18.10331
187.25	21.10158	21.03424
187.26	28.96927	19.53194
187.27	30.85077	16.60823
187.28	23.61326	11.51922
187.29	20.0698	10.18397
187.3	20.82922	13.22114
187.31	20.57435	13.82089
187.32	19.41118	12.23794
187.33	18.41085	13.01232
187.34	17.52218	15.40328
187.35	18.58138	17.30447
187.36	20.64924	18.95204
187.37	21.44109	18.23561
187.38	21.74765	16.6201
187.39	20.31869	16.40885
187.4	18.42867	16.57066
187.41	18.88859	15.69552
187.42	19.74468	14.64556
187.43	19.66339	15.53039
187.44	19.5021	16.58035
187.45	21.65272	15.8766
187.46	23.65606	15.04684
187.47	22.46032	12.36482
187.48	21.18822	10.9687
187.49	19.34679	19.15949
187.5	17.42512	24.52491
187.51	15.14737	17.35202
187.52	14.00637	12.52125
187.53	16.28412	14.73438
187.54	18.00188	16.82531
187.55	18.50282	18.65071
187.56	18.4868	19.87943
187.57	17.63019	20.13791
187.58	16.08144	18.56461
187.59	13.67445	14.71994
187.6	15.27957	14.05166
187.61	20.7077	16.41005
187.62	21.15225	16.00622
187.63	17.95379	13.58321
187.64	18.46526	12.33454
187.65	21.03354	11.73692
187.66	22.03316	12.93705
187.67	22.38883	14.87515
187.68	22.93191	15.6752
187.69	23.52952	16.14409
187.7	23.35352	20.41329
187.71	23.03041	25.4051
187.72	22.0929	23.00665
187.73	21.09154	19.84024
187.74	19.76021	15.35547
187.75	18.4408	11.17158
187.76	17.68138	15.79221
187.77	17.21915	19.66573
187.78	19.35163	17.01628
187.79	21.15225	14.77487
187.8	21.31406	14.54844
187.81	21.64586	15.09717
187.82	22.534	18.18294
187.83	22.59923	18.95935
187.84	20.74126	14.33872
187.85	20.93133	10.91632
187.86	24.67985	9.57583
187.87	24.66877	10.69257
187.88	19.69298	15.05421
187.89	18.59964	19.2957
187.9	21.44243	23.4154
187.91	21.82439	25.89095
187.92	20.29003	27.08618
187.93	18.34965	24.58977
187.94	16.16857	19.90503
187.95	19.6005	16.12765
187.96	25.51355	12.75135
187.97	23.92101	13.12745
187.98	19.94658	14.69437
187.99	19.94283	16.22121
188	20.7829	17.73954
188.01	24.25536	18.15087
188.02	28.05195	18.4259
188.03	24.4659	14.43779
188.04	20.69595	10.3786
188.05	23.97558	11.97809
188.06	26.35856	13.71852
188.07	19.36351	16.93301
188.08	14.18394	18.97425
188.09	19.06254	14.51542
188.1	21.93596	11.76533
188.11	17.63895	15.1256
188.12	14.99901	16.6863
188.13	16.53336	13.71375
188.14	17.84746	11.91102
188.15	18.75215	12.28272
188.16	19.4221	14.33216
188.17	19.76175	18.74239
188.18	19.57267	19.37569
188.19	18.81325	15.93477
188.2	21.50722	12.14057
188.21	27.06459	8.05344
188.22	26.4292	9.78301
188.23	21.87319	15.19512
188.24	20.20903	15.54692
188.25	19.91849	13.49509
188.26	18.52238	15.04715
188.27	16.74505	17.84186
188.28	15.89646	18.1265
188.29	15.26679	17.81943
188.3	17.94371	17.22968
188.31	21.09358	16.5995
188.32	19.82238	16.03058
188.33	18.2811	15.47485
188.34	18.29764	16.42813
188.35	18.40111	16.85733
188.36	19.62891	10.50796
188.37	20.87218	5.56601
188.38	22.21267	9.45979
188.39	23.20889	13.71096
188.4	22.85374	19.36501
188.41	21.97329	21.54247
188.42	19.66298	14.25636
188.43	18.76237	9.82198
188.44	20.66893	11.06632
188.45	22.7562	13.89333
188.46	25.1146	19.09504
188.47	23.90055	19.79912
188.48	18.58563	15.3403
188.49	17.61288	14.38277
188.5	20.47221	16.51525
188.51	21.35503	15.85173
188.52	20.90268	13.29947
188.53	21.25309	12.438
188.54	22.01251	12.438
188.55	24.48908	14.43745
188.56	27.6069	17.18357
188.57	24.22341	17.75
188.58	19.15043	17.75
188.59	18.3677	16.7784
188.6	18.28705	15.6478
188.61	17.02574	17.50542
188.62	15.66871	19.60533
188.63	21.00154	22.61785
188.64	26.02399	25.09903
